year	month	day	Lat	Lon	Tx	Tn	RR	WSP	RH
1998	9	11	14.2	1.45	36.4	27	0	NA	63.2
1998	9	12	14.2	1.45	33.7	25	0	NA	68
1998	9	13	14.2	1.45	35	26	0	NA	66.3
1998	9	14	14.2	1.45	30.7	27.5	0	NA	76.7
1998	9	15	14.2	1.45	34	25.5	0	NA	69.5
1998	9	16	14.2	1.45	34	22.6	40.9	NA	73.3
1998	9	17	14.2	1.45	33.4	25	0	NA	73.2
1998	9	18	14.2	1.45	34	22.6	0	NA	80.2
1998	9	19	14.2	1.45	31.6	22	29	NA	76.9
1998	9	20	14.2	1.45	34.8	25	0	NA	66.6
1998	9	21	14.2	1.45	32.3	22.4	17	NA	72.9
1998	9	22	14.2	1.45	33.8	25	0	NA	70.6
1998	9	23	14.2	1.45	34.5	25.5	0	NA	68.6
1998	9	24	14.2	1.45	36	26.4	0	NA	62.2
1998	9	25	14.2	1.45	36	25.2	0	NA	61.2
1998	9	26	14.2	1.45	38.5	25	0	NA	59.8
1998	9	27	14.2	1.45	36.8	28.2	0	NA	58.1
1998	9	28	14.2	1.45	36.2	25	0	NA	58.1
1998	9	29	14.2	1.45	36.8	27.5	0	NA	56
1998	9	30	14.2	1.45	35	26.2	0	NA	55.8
1998	10	1	14.2	1.45	38.2	25.5	0	NA	54.5
1998	10	2	14.2	1.45	37.6	22.5	0	NA	56.7
1998	10	3	14.2	1.45	39.6	27.8	0	NA	48.7
1998	10	4	14.2	1.45	40.6	28.7	0	NA	44.9
1998	10	5	14.2	1.45	39.3	27	0	NA	52.4
1998	10	6	14.2	1.45	39.7	27	0	NA	51
1998	10	7	14.2	1.45	38.5	25.5	0	NA	46.8
1998	10	8	14.2	1.45	36.4	27	0	NA	59
1998	10	9	14.2	1.45	36.7	26	0	NA	59.5
1998	10	10	14.2	1.45	38.5	26.6	0	NA	53.4
1998	10	11	14.2	1.45	38.5	27	0	NA	49.3
1998	10	12	14.2	1.45	39	26.5	0	NA	49.5
1998	10	13	14.2	1.45	38	27.5	0	NA	53.7
1998	10	14	14.2	1.45	38.8	27.7	0	NA	53
1998	10	15	14.2	1.45	36.4	26.4	0	NA	52.4
1998	10	16	14.2	1.45	40.8	25.5	0	NA	39.2
1998	10	17	14.2	1.45	38.8	28.4	0	NA	39.3
1998	10	18	14.2	1.45	39.7	26.8	0	NA	40
1998	10	19	14.2	1.45	38.2	27.2	0	NA	37.5
1998	10	20	14.2	1.45	37.5	27	0	NA	41.3
1998	10	21	14.2	1.45	41	25	0	NA	34
1998	10	22	14.2	1.45	35.8	26.5	0	NA	44.7
1998	10	23	14.2	1.45	37.2	28	0	NA	44.5
1998	10	24	14.2	1.45	38.4	28.8	0	NA	42.3
1998	10	25	14.2	1.45	39.6	27	0	NA	34.3
1998	10	26	14.2	1.45	40.5	26.4	0	NA	32.9
1998	10	27	14.2	1.45	40.5	24	0	NA	33.7
1998	10	28	14.2	1.45	38.7	25.8	0	NA	39.7
1998	10	29	14.2	1.45	38	28.2	0	NA	39.4
1998	10	30	14.2	1.45	37.4	23.6	0	NA	31.3
1998	10	31	14.2	1.45	37.6	28.5	0	NA	22.6
1998	11	1	14.2	1.45	36	24	0	NA	14.9
1998	11	2	14.2	1.45	37.2	23	0	NA	14.7
1998	11	3	14.2	1.45	35.7	19.2	0	NA	36.6
1998	11	4	14.2	1.45	37.1	22	0	NA	37.1
1998	11	5	14.2	1.45	39.5	23.8	0	NA	27.5
1998	11	6	14.2	1.45	34.8	25.8	0	NA	23.6
1998	11	7	14.2	1.45	38.2	26	0	NA	13.5
1998	11	8	14.2	1.45	36.8	23.2	0	NA	20.4
1998	11	9	14.2	1.45	37.6	20.8	0	NA	26.2
1998	11	10	14.2	1.45	36.6	22	0	NA	23.1
1998	11	11	14.2	1.45	37	25.6	0	NA	22.3
1998	11	12	14.2	1.45	36.5	22	0	NA	22.3
1998	11	13	14.2	1.45	36.8	23	0	NA	20.1
1998	11	14	14.2	1.45	37	23.5	0	NA	21.6
1998	11	15	14.2	1.45	35	24	0	NA	21.8
1998	11	16	14.2	1.45	38.2	22.5	0	NA	20.1
1998	11	17	14.2	1.45	37.7	24.5	0	NA	22.9
1998	11	18	14.2	1.45	38	21.8	0	NA	33.3
1998	11	19	14.2	1.45	37.3	26	0	NA	31.9
1998	11	20	14.2	1.45	37.8	21	0	NA	35.6
1998	11	21	14.2	1.45	37.8	20.9	0	NA	32.3
1998	11	22	14.2	1.45	37.8	22	0	NA	27.2
1998	11	23	14.2	1.45	38.2	21	0	NA	29.9
1998	11	24	14.2	1.45	39	23.6	0	NA	23
1998	11	25	14.2	1.45	36.6	23.8	0	NA	19.1
1998	11	26	14.2	1.45	35.5	24.5	0	NA	14.8
1998	11	27	14.2	1.45	37.2	22.6	0	NA	14.5
1998	11	28	14.2	1.45	37.8	22.5	0	NA	16.5
1998	11	29	14.2	1.45	36.6	22	0	NA	17.7
1998	11	30	14.2	1.45	37.5	19.2	0	NA	25.7
1998	12	1	14.2	1.45	37.3	19	0	NA	27
1998	12	2	14.2	1.45	37.4	23	0	NA	26.8
1998	12	3	14.2	1.45	38	21	0	NA	28.3
1998	12	4	14.2	1.45	38.5	22	0	NA	36.6
1998	12	5	14.2	1.45	39.2	20.8	0	NA	29.7
1998	12	6	14.2	1.45	38.8	20	0	NA	22.2
1998	12	7	14.2	1.45	38.8	20	0	NA	21.5
1998	12	8	14.2	1.45	36.8	17.2	0	NA	26.8
1998	12	9	14.2	1.45	35.8	20	0	NA	28.4
1998	12	10	14.2	1.45	35	18.4	0	NA	27.2
1998	12	11	14.2	1.45	34.4	22	0	NA	24.2
1998	12	12	14.2	1.45	30.8	23.3	0	NA	24.8
1998	12	13	14.2	1.45	32	20.8	0	NA	19.2
1998	12	14	14.2	1.45	32.7	17	0	NA	21.5
1998	12	15	14.2	1.45	30.5	19.8	0	NA	18.2
1998	12	16	14.2	1.45	30	18.2	0	NA	19.6
1998	12	17	14.2	1.45	30	18.2	0	NA	20.1
1998	12	18	14.2	1.45	32.8	17	0	NA	20.3
1998	12	19	14.2	1.45	31.8	18.4	0	NA	21.1
1998	12	20	14.2	1.45	30.7	17.7	0	NA	19.4
1998	12	21	14.2	1.45	31	17	0	NA	22.4
1998	12	22	14.2	1.45	30	18	0	NA	19.6
1998	12	23	14.2	1.45	32	18	0	NA	18.9
1998	12	24	14.2	1.45	33.2	17	0	NA	18.9
1998	12	25	14.2	1.45	33.5	17.4	0	NA	19.7
1998	12	26	14.2	1.45	33	21	0	NA	16.8
1998	12	27	14.2	1.45	34.3	18.5	0	NA	19.4
1998	12	28	14.2	1.45	32.2	17	0	NA	31.3
1998	12	29	14.2	1.45	30.7	15	0	NA	29.3
1998	12	30	14.2	1.45	34.5	19.5	0	NA	19.9
1998	12	31	14.2	1.45	32	15.8	0	NA	27.5
1999	1	1	14.2	1.45	31.5	17.3	0	NA	37.1
1999	1	2	NA	NA	NA	NA	NA	NA	NA
1999	1	3	14.2	1.45	35	20.8	0	NA	16.1
1999	1	4	14.2	1.45	34	22.2	0	NA	15.9
1999	1	5	14.2	1.45	31	19.5	0	NA	16.9
1999	1	6	14.2	1.45	29.4	16.8	0	NA	15.9
1999	1	7	14.2	1.45	29.2	16.2	0	NA	15
1999	1	8	14.2	1.45	28.4	16	0	NA	19.3
1999	1	9	14.2	1.45	28.7	16.6	0	NA	19.8
1999	1	10	NA	NA	NA	NA	NA	NA	NA
1999	1	11	14.2	1.45	31.2	16	0	NA	18.9
1999	1	12	14.2	1.45	32.5	18.5	0	NA	14.8
1999	1	13	14.2	1.45	32.5	18	0	NA	15.9
1999	1	14	14.2	1.45	33.6	15.5	0	NA	21.2
1999	1	15	14.2	1.45	34.5	16.5	0	NA	21.4
1999	1	16	14.2	1.45	36.6	18	0	NA	19.3
1999	1	17	14.2	1.45	36	18.5	0	NA	19.2
1999	1	18	14.2	1.45	36	18.2	0	NA	21.2
1999	1	19	14.2	1.45	35	17.7	0	NA	27.4
1999	1	20	14.2	1.45	34.5	23.6	0	NA	16.4
1999	1	21	14.2	1.45	33.3	15.5	0	NA	25.2
1999	1	22	14.2	1.45	35.5	15.2	0	NA	22.5
1999	1	23	14.2	1.45	34.8	16.4	0	NA	22.5
1999	1	24	14.2	1.45	35.5	17.7	0	NA	18.7
1999	1	25	14.2	1.45	32	20.2	0	NA	15.5
1999	1	26	14.2	1.45	33.3	19.2	0	NA	12.9
1999	1	27	14.2	1.45	32.8	19.8	0	NA	18.7
1999	1	28	14.2	1.45	31.6	22.7	0	NA	17.2
1999	1	29	14.2	1.45	31	22	0	NA	16.2
1999	1	30	14.2	1.45	33.5	18.5	0	NA	15.3
1999	1	31	14.2	1.45	34.7	19.4	0	NA	14.9
1999	2	1	14.2	1.45	34.7	16.2	0	NA	21
1999	2	2	14.2	1.45	32.8	18	0	NA	29.6
1999	2	3	14.2	1.45	32	19.8	0	NA	14.2
1999	2	4	14.2	1.45	28.5	21.7	0	NA	16.2
1999	2	5	14.2	1.45	31.5	18	0	NA	15.1
1999	2	6	14.2	1.45	26	16.3	0	NA	16.9
1999	2	7	14.2	1.45	28.3	13.2	0	NA	20.3
1999	2	8	14.2	1.45	31	16.5	0	NA	16.9
1999	2	9	14.2	1.45	34.2	16.8	0	NA	20.9
1999	2	10	14.2	1.45	35	18.2	0	NA	17.4
1999	2	11	14.2	1.45	36.7	18.5	0	NA	17.6
1999	2	12	14.2	1.45	37	20.3	0	NA	14.6
1999	2	13	14.2	1.45	37.5	20.5	0	NA	16.4
1999	2	14	14.2	1.45	39.5	18.7	0	NA	20.1
1999	2	15	14.2	1.45	38.7	19.8	0	NA	24.9
1999	2	16	14.2	1.45	37.4	23.2	0	NA	26.9
1999	2	17	14.2	1.45	34.5	23.5	0	NA	22.7
1999	2	18	14.2	1.45	32.4	22.2	0	NA	19.5
1999	2	19	14.2	1.45	29.7	18.6	0	NA	20
1999	2	20	14.2	1.45	32.5	17	0	NA	23.5
1999	2	21	14.2	1.45	34	20.5	0	NA	19.8
1999	2	22	14.2	1.45	33	20	0	NA	16.9
1999	2	23	14.2	1.45	34.5	20.2	0	NA	18
1999	2	24	14.2	1.45	36	21.7	0	NA	14.9
1999	2	25	14.2	1.45	37.2	25.5	0	NA	14.1
1999	2	26	14.2	1.45	39.6	24	0	NA	14.8
1999	2	27	14.2	1.45	40.5	23	0	NA	16.7
1999	2	28	14.2	1.45	40.1	23	0	NA	12
1999	3	1	14.2	1.45	40.5	23	0	NA	16.3
1999	3	2	14.2	1.45	39.7	21.5	0	NA	13.9
1999	3	3	14.2	1.45	40.8	31	0	NA	14.2
1999	3	4	14.2	1.45	39.7	26	0	NA	19.3
1999	3	5	14.2	1.45	40	26	0	NA	13.8
1999	3	6	14.2	1.45	42	23.2	0	NA	18.1
1999	3	7	14.2	1.45	41	22.5	0	NA	19.2
1999	3	8	14.2	1.45	40.3	21.5	0	NA	18.3
1999	3	9	14.2	1.45	41	20.5	0	NA	17
1999	3	10	14.2	1.45	42.2	21	0	NA	17
1999	3	11	14.2	1.45	41	21.8	0	NA	17.6
1999	3	12	14.2	1.45	39.4	23	0	NA	14.4
1999	3	13	14.2	1.45	40.3	21	0	NA	16
1999	3	14	14.2	1.45	38.3	23	0	NA	15.9
1999	3	15	14.2	1.45	42	25.5	0	NA	14.2
1999	3	16	14.2	1.45	42.5	30	0	NA	10.8
1999	3	17	14.2	1.45	38.8	27	0	NA	19.1
1999	3	18	14.2	1.45	41.8	25.7	0	NA	15.2
1999	3	19	14.2	1.45	41.2	29.6	0	NA	13.1
1999	3	20	14.2	1.45	42.3	23.5	0	NA	11.7
1999	3	21	14.2	1.45	39.5	26.5	0	NA	12.5
1999	3	22	14.2	1.45	41.2	20.2	0	NA	14.3
1999	3	23	14.2	1.45	44	22	0	NA	17.5
1999	3	24	14.2	1.45	42.3	25.5	0	NA	15.9
1999	3	25	14.2	1.45	41.8	27.5	0	NA	11.5
1999	3	26	14.2	1.45	41.7	23.5	0	NA	12.6
1999	3	27	14.2	1.45	40	24.5	0	NA	12.7
1999	3	28	14.2	1.45	45	21.5	NA	NA	15.8
1999	3	29	14.2	1.45	39.5	23.4	0	NA	20.3
1999	3	30	14.2	1.45	41.8	23.5	0	NA	20.2
1999	3	31	14.2	1.45	43.5	26	0	NA	18.6
1999	4	1	14.2	1.45	42.2	29.5	0	NA	13.9
1999	4	2	14.2	1.45	42.5	27	0	NA	15.4
1999	4	3	14.2	1.45	40	22.4	0	NA	16.5
